filename,xmin,ymin,xmax,ymax,width,height,class
006900.jpg,479,89,500,180,500,375,car
006900.jpg,279,104,337,139,500,375,car
006900.jpg,1,117,150,203,500,375,car
006900.jpg,1,151,61,310,500,375,car
006900.jpg,86,120,490,337,500,375,car
006900.jpg,327,82,465,185,500,375,car
000381.jpg,6,184,375,500,375,500,diningtable
000381.jpg,79,157,144,266,375,500,chair
000381.jpg,1,199,80,353,375,500,chair
000381.jpg,1,382,111,499,375,500,chair
000381.jpg,155,8,174,37,375,500,bottle
008905.jpg,2,82,500,298,500,375,aeroplane
003688.jpg,2,2,267,333,500,333,person
003688.jpg,233,79,496,333,500,333,person
004859.jpg,136,171,209,270,375,500,person
004859.jpg,57,205,177,390,375,500,person
004859.jpg,177,170,359,450,375,500,person
004859.jpg,189,128,374,499,375,500,person
004859.jpg,25,284,174,485,375,500,chair
006096.jpg,30,48,472,324,500,375,bus
007388.jpg,76,12,496,375,500,375,person
003844.jpg,137,163,266,329,500,375,cat
003844.jpg,173,151,355,333,500,375,cat
000395.jpg,104,54,429,264,500,322,bird
008911.jpg,205,30,354,234,500,375,bus
008911.jpg,269,1,450,39,500,375,bus
008911.jpg,319,21,452,91,500,375,car
008911.jpg,176,67,243,129,500,375,car
008911.jpg,73,29,247,92,500,375,car
008911.jpg,2,49,122,121,500,375,car
008911.jpg,45,146,247,270,500,375,car
008911.jpg,195,110,217,188,500,375,person
008911.jpg,136,107,158,150,500,375,person
008911.jpg,59,206,101,312,500,375,person
008911.jpg,15,188,46,294,500,375,person
008911.jpg,147,1,168,32,500,375,person
001060.jpg,411,183,500,212,500,378,car
001060.jpg,155,197,183,234,500,378,bicycle
001060.jpg,157,172,187,232,500,378,person
007411.jpg,59,47,466,413,500,432,dog
008722.jpg,302,206,393,292,500,332,cow
002569.jpg,33,23,353,482,378,500,pottedplant
002569.jpg,1,72,52,417,378,500,pottedplant
008044.jpg,365,173,495,207,500,336,bus
008044.jpg,450,186,500,237,500,336,car
008044.jpg,240,204,392,247,500,336,car
006069.jpg,5,1,196,470,500,500,pottedplant
006069.jpg,150,236,443,500,500,500,cat
007363.jpg,32,98,419,264,500,317,car
005574.jpg,130,127,500,308,500,375,aeroplane
005574.jpg,158,199,226,374,500,375,person
003105.jpg,42,56,351,271,500,333,cow
003105.jpg,248,113,458,289,500,333,cow
003663.jpg,1,43,302,282,500,333,person
003663.jpg,298,85,500,278,500,333,person
005212.jpg,355,203,432,267,500,333,motorbike
005212.jpg,432,213,466,291,500,333,chair
005212.jpg,431,239,500,333,500,333,sofa
001074.jpg,74,54,422,208,500,285,bird
002555.jpg,40,124,97,255,500,375,horse
002555.jpg,92,214,122,252,500,375,horse
002555.jpg,58,95,202,299,500,375,horse
002555.jpg,175,113,281,293,500,375,horse
002555.jpg,203,95,487,375,500,375,horse
002555.jpg,7,143,61,273,500,375,person
002555.jpg,372,180,500,375,500,375,person
000424.jpg,65,159,134,216,500,325,bird
000424.jpg,189,197,284,254,500,325,bird
000424.jpg,327,209,401,252,500,325,bird
000424.jpg,411,177,486,227,500,325,bird
006055.jpg,369,168,423,296,500,375,chair
006055.jpg,412,179,461,306,500,375,chair
006055.jpg,458,160,492,199,500,375,chair
006055.jpg,125,149,208,303,500,375,chair
006055.jpg,27,155,118,309,500,375,chair
002233.jpg,17,120,152,257,273,500,person
002233.jpg,116,231,202,493,273,500,person
002233.jpg,160,122,257,458,273,500,person
002233.jpg,135,7,269,243,273,500,person
002233.jpg,6,60,148,453,273,500,person
004656.jpg,146,284,234,383,375,500,horse
004656.jpg,177,240,208,330,375,500,person
000430.jpg,6,1,500,326,500,375,cat
006041.jpg,1,9,47,114,500,375,tvmonitor
006041.jpg,76,54,207,375,500,375,person
006041.jpg,222,22,500,317,500,375,person
006041.jpg,179,96,500,375,500,375,sofa
009414.jpg,61,60,471,350,500,376,sofa
009414.jpg,298,201,412,328,500,376,person
009414.jpg,107,97,323,350,500,376,person
009414.jpg,136,17,236,140,500,376,person
006727.jpg,54,124,470,287,500,375,sofa
006727.jpg,150,206,174,266,500,375,bottle
006727.jpg,117,178,132,218,500,375,bottle
006727.jpg,31,192,72,280,500,375,bottle
006727.jpg,75,116,200,264,500,375,person
006727.jpg,139,118,173,161,500,375,head
006727.jpg,101,182,124,211,500,375,hand
006727.jpg,263,110,436,255,500,375,person
006727.jpg,306,110,343,158,500,375,head
006727.jpg,411,182,432,199,500,375,hand
006727.jpg,263,208,285,233,500,375,foot
007439.jpg,99,34,489,259,500,333,horse
003887.jpg,175,443,212,472,361,500,cow
003887.jpg,215,434,236,459,361,500,cow
003887.jpg,269,426,283,454,361,500,cow
003887.jpg,223,441,258,468,361,500,cow
003887.jpg,238,446,265,477,361,500,cow
003918.jpg,26,78,285,500,396,500,bird
008695.jpg,4,21,482,333,500,333,motorbike
008695.jpg,140,1,417,57,500,333,motorbike
006860.jpg,173,125,305,196,500,333,aeroplane
004911.jpg,1,120,99,241,500,375,train
004911.jpg,70,37,396,343,500,375,train
004905.jpg,2,8,197,280,500,333,aeroplane
008859.jpg,128,100,219,148,500,333,car
008859.jpg,104,82,167,121,500,333,car
006874.jpg,242,244,372,326,500,375,motorbike
006874.jpg,364,45,401,61,500,375,boat
006874.jpg,111,168,169,211,500,375,motorbike
006874.jpg,202,317,252,375,500,375,person
006874.jpg,259,213,321,298,500,375,person
006874.jpg,128,151,164,200,500,375,person
006874.jpg,71,110,86,161,500,375,person
006874.jpg,330,75,341,100,500,375,person
006874.jpg,349,73,358,99,500,375,person
006874.jpg,356,76,365,98,500,375,person
008871.jpg,26,21,487,409,500,409,sheep
006684.jpg,76,20,393,351,500,375,tvmonitor
006684.jpg,376,64,500,266,500,375,tvmonitor
004093.jpg,415,249,500,333,500,333,chair
004093.jpg,410,208,500,304,500,333,chair
004093.jpg,320,162,375,275,500,333,chair
004093.jpg,257,189,381,320,500,333,chair
003924.jpg,64,318,100,396,375,500,pottedplant
003924.jpg,109,320,148,383,375,500,pottedplant
003924.jpg,120,337,152,400,375,500,pottedplant
003924.jpg,159,323,195,358,375,500,pottedplant
003924.jpg,160,350,194,406,375,500,pottedplant
003924.jpg,198,248,233,400,375,500,pottedplant
003924.jpg,55,113,103,199,375,500,pottedplant
003924.jpg,106,104,144,192,375,500,pottedplant
003924.jpg,143,116,188,198,375,500,pottedplant
003924.jpg,188,147,207,194,375,500,pottedplant
003924.jpg,201,125,242,200,375,500,pottedplant
002384.jpg,43,64,298,368,500,375,person
002384.jpg,210,110,442,369,500,375,dog
001855.jpg,314,209,491,349,500,375,bird
001841.jpg,2,220,278,500,375,500,person
001699.jpg,43,56,424,332,500,332,horse
001699.jpg,2,115,57,182,500,332,car
004939.jpg,135,1,178,67,500,333,pottedplant
004939.jpg,315,7,500,261,500,333,chair
004939.jpg,1,1,468,330,500,333,person
004087.jpg,1,29,412,375,500,375,car
004087.jpg,1,1,500,150,500,375,bus
008865.jpg,272,161,500,303,500,334,person
008865.jpg,155,187,500,334,500,334,sofa
006690.jpg,203,124,295,294,500,333,person
006690.jpg,53,106,153,294,500,333,person
006690.jpg,125,50,227,231,500,333,person
006690.jpg,301,179,382,326,500,333,chair
006848.jpg,79,169,316,255,500,333,bird
006848.jpg,331,75,500,244,500,333,bird
006848.jpg,325,124,500,238,500,333,bird
007565.jpg,143,34,395,263,500,375,cat
007565.jpg,59,124,362,355,500,375,cat
003703.jpg,125,153,357,253,500,375,car
003703.jpg,449,146,470,186,500,375,person
003703.jpg,66,161,80,193,500,375,person
003703.jpg,37,156,52,192,500,375,person
003703.jpg,23,162,33,187,500,375,person
003703.jpg,16,164,26,190,500,375,person
003065.jpg,68,233,371,280,500,333,boat
003065.jpg,223,188,273,197,500,333,boat
003065.jpg,252,206,302,248,500,333,person
003065.jpg,195,213,234,250,500,333,person
003065.jpg,251,183,259,192,500,333,person
003065.jpg,239,184,245,192,500,333,person
005414.jpg,59,105,217,333,500,333,motorbike
005414.jpg,265,121,443,333,500,333,motorbike
005414.jpg,196,40,290,330,500,333,person
005414.jpg,232,42,263,83,500,333,head
005414.jpg,270,127,287,145,500,333,hand
005414.jpg,253,167,276,187,500,333,hand
005414.jpg,199,313,219,327,500,333,foot
005414.jpg,234,308,273,321,500,333,foot
005414.jpg,283,55,433,330,500,333,person
005414.jpg,359,54,394,100,500,333,head
005414.jpg,379,105,401,130,500,333,hand
005414.jpg,271,128,287,147,500,333,hand
005414.jpg,417,311,433,329,500,333,foot
005414.jpg,432,95,487,150,500,333,motorbike
008130.jpg,222,170,277,227,500,375,dog
008130.jpg,300,29,399,215,500,375,person
008130.jpg,335,30,362,63,500,375,head
008130.jpg,383,136,398,157,500,375,hand
007217.jpg,305,167,375,330,500,334,sheep
007217.jpg,238,134,284,246,500,334,sheep
007217.jpg,264,62,291,108,500,334,sheep
007217.jpg,208,58,230,91,500,334,sheep
007217.jpg,361,97,476,191,500,334,sheep
007217.jpg,59,194,242,334,500,334,sheep
007217.jpg,83,140,250,262,500,334,sheep
007217.jpg,168,133,228,162,500,334,sheep
007217.jpg,41,136,142,247,500,334,sheep
007217.jpg,1,94,100,201,500,334,sheep
007217.jpg,344,125,454,241,500,334,sheep
003717.jpg,114,172,358,311,500,334,bicycle
003717.jpg,353,88,500,203,500,334,bicycle
003717.jpg,97,32,244,170,500,334,bicycle
003717.jpg,297,12,489,173,500,334,bicycle
003717.jpg,84,1,155,105,500,334,bicycle
003717.jpg,238,2,286,93,500,334,person
003717.jpg,107,1,196,163,500,334,person
003717.jpg,169,91,320,247,500,334,person
003717.jpg,27,119,118,319,500,334,person
003717.jpg,10,270,93,326,500,334,person
003717.jpg,192,267,254,312,500,334,person
003717.jpg,29,81,116,297,500,334,person
003717.jpg,354,2,472,226,500,334,person
003717.jpg,355,1,409,175,500,334,person
003717.jpg,1,1,88,162,500,334,person
007571.jpg,136,100,252,277,500,375,person
007571.jpg,255,83,365,263,500,375,person
007571.jpg,132,188,268,319,500,375,bicycle
007571.jpg,266,181,355,308,500,375,bicycle
007559.jpg,57,78,195,461,375,500,person
007559.jpg,112,78,159,163,375,500,head
007559.jpg,175,286,193,313,375,500,hand
007559.jpg,56,288,75,316,375,500,hand
007559.jpg,119,424,153,457,375,500,foot
007559.jpg,87,416,117,448,375,500,foot
007559.jpg,301,121,375,213,375,500,tvmonitor
000236.jpg,88,169,275,314,500,381,bird
006647.jpg,179,66,272,290,500,375,person
006647.jpg,172,38,317,349,500,375,person
006647.jpg,276,2,426,252,500,375,person
006647.jpg,1,32,498,365,500,375,motorbike
009212.jpg,1,198,323,500,333,500,dog
000550.jpg,102,213,473,375,500,375,diningtable
000550.jpg,380,118,443,174,500,375,chair
000550.jpg,324,160,413,221,500,375,chair
000550.jpg,150,128,233,229,500,375,chair
000550.jpg,93,172,171,288,500,375,chair
000550.jpg,18,298,252,375,500,375,chair
000550.jpg,468,268,500,375,500,375,chair
001896.jpg,280,59,422,371,500,375,bird
002347.jpg,287,251,344,334,500,375,pottedplant
002347.jpg,165,253,241,328,500,375,pottedplant
002347.jpg,72,253,131,312,500,375,pottedplant
004722.jpg,71,76,167,286,500,375,horse
004722.jpg,257,104,367,359,500,375,person
004722.jpg,330,110,436,373,500,375,person
006135.jpg,221,143,266,183,500,332,train
000544.jpg,286,93,491,229,500,333,cat
000544.jpg,1,66,307,326,500,333,cat
001882.jpg,5,103,210,223,500,333,sofa
001882.jpg,291,163,398,273,500,333,chair
000222.jpg,178,216,303,326,500,375,diningtable
000222.jpg,250,237,362,375,500,375,person
000222.jpg,114,236,227,375,500,375,person
000222.jpg,221,223,235,266,500,375,bottle
000222.jpg,234,213,245,256,500,375,bottle
000222.jpg,341,149,376,216,500,375,person
000222.jpg,158,191,185,221,500,375,person
000222.jpg,159,177,206,230,500,375,person
000222.jpg,252,178,311,228,500,375,person
000222.jpg,291,193,332,241,500,375,person
000222.jpg,318,209,373,330,500,375,person
000222.jpg,100,206,170,342,500,375,person
000222.jpg,444,283,500,375,500,375,person
000222.jpg,366,243,394,375,500,375,chair
000222.jpg,367,217,390,269,500,375,chair
009560.jpg,4,3,244,171,500,336,cat
002435.jpg,161,1,342,224,500,375,boat
002435.jpg,368,163,413,189,500,375,boat
009789.jpg,1,116,231,351,500,351,person
009789.jpg,232,52,500,351,500,351,person
002804.jpg,471,149,500,176,500,375,car
002804.jpg,330,131,449,174,500,375,car
002804.jpg,51,131,121,154,500,375,car
002804.jpg,1,135,46,156,500,375,car
002804.jpg,454,138,472,179,500,375,person
002804.jpg,1,156,19,233,500,375,person
002804.jpg,219,156,264,311,500,375,person
002804.jpg,362,162,388,258,500,375,person
002804.jpg,304,151,339,203,500,375,person
002804.jpg,304,170,358,246,500,375,horse
002804.jpg,189,196,233,291,500,375,horse
002810.jpg,84,59,360,256,500,325,dog
009945.jpg,486,200,500,211,500,375,sheep
009945.jpg,465,199,479,210,500,375,sheep
009945.jpg,389,202,440,234,500,375,sheep
009945.jpg,341,202,387,227,500,375,sheep
009945.jpg,328,198,345,207,500,375,sheep
009945.jpg,316,206,336,220,500,375,sheep
009945.jpg,277,202,316,225,500,375,sheep
009945.jpg,292,194,304,202,500,375,sheep
009945.jpg,273,204,288,212,500,375,sheep
009945.jpg,263,197,277,208,500,375,sheep
009945.jpg,235,204,273,227,500,375,sheep
009945.jpg,224,199,247,213,500,375,sheep
009945.jpg,174,193,192,203,500,375,sheep
009945.jpg,141,197,172,218,500,375,sheep
009945.jpg,92,199,132,229,500,375,sheep
009945.jpg,44,197,70,208,500,375,sheep
009945.jpg,29,195,46,206,500,375,sheep
009945.jpg,1,195,14,217,500,375,sheep
009945.jpg,4,187,19,195,500,375,sheep
008483.jpg,202,137,348,186,500,333,car
007968.jpg,132,1,341,287,500,375,dog
005819.jpg,348,167,479,260,500,375,cat
005819.jpg,52,114,242,277,500,375,cat
000949.jpg,155,196,303,463,340,500,bicycle
000949.jpg,3,176,151,426,340,500,bicycle
000949.jpg,145,36,328,412,340,500,person
000949.jpg,1,48,159,393,340,500,person
000791.jpg,84,46,450,297,500,332,train
005831.jpg,36,147,465,344,500,375,car
002186.jpg,233,158,297,255,500,375,person
002186.jpg,152,1,194,141,500,375,person
002186.jpg,300,35,351,117,500,375,chair
002186.jpg,204,37,263,140,500,375,chair
002186.jpg,184,46,284,128,500,375,diningtable
002838.jpg,203,145,279,305,500,321,person
002838.jpg,351,143,500,210,500,321,boat
002838.jpg,183,99,348,149,500,321,boat
004291.jpg,273,320,350,500,375,500,bottle
004291.jpg,3,1,374,500,375,500,person
007798.jpg,29,1,340,463,375,500,bottle
006486.jpg,65,259,98,346,500,375,bottle
006486.jpg,1,160,160,352,500,375,person
006486.jpg,75,113,170,257,500,375,person
006486.jpg,210,85,313,238,500,375,person
006486.jpg,324,135,429,312,500,375,person
006486.jpg,433,227,500,325,500,375,person
006486.jpg,390,266,500,375,500,375,person
007940.jpg,90,16,383,375,500,375,person
007940.jpg,236,16,382,203,500,375,head
007940.jpg,184,285,241,332,500,375,hand
007940.jpg,89,274,131,308,500,375,hand
006492.jpg,115,33,478,375,500,375,person
006492.jpg,166,168,321,366,500,375,person
006492.jpg,5,163,500,375,500,375,sofa
007954.jpg,28,111,380,212,500,334,dog
005825.jpg,1,1,401,333,500,333,boat
002192.jpg,19,75,102,372,500,375,pottedplant
002192.jpg,191,46,365,333,500,375,pottedplant
002192.jpg,281,149,496,371,500,375,pottedplant
002192.jpg,36,180,246,370,500,375,pottedplant
008332.jpg,2,56,359,375,500,375,person
008332.jpg,233,202,358,375,500,375,dog
001470.jpg,103,30,311,234,500,375,tvmonitor
002179.jpg,6,8,487,373,500,375,pottedplant
004508.jpg,37,53,61,129,500,334,bottle
004508.jpg,373,209,386,265,500,334,bottle
004508.jpg,380,215,397,268,500,334,bottle
004508.jpg,19,98,282,331,500,334,person
004508.jpg,443,3,500,333,500,334,person
001316.jpg,150,61,500,374,500,375,dog
008454.jpg,2,249,375,500,375,500,boat
007767.jpg,83,89,500,289,500,333,train
007773.jpg,153,277,211,311,500,334,bus
003273.jpg,141,104,305,284,375,500,bird
008326.jpg,19,102,479,231,500,333,aeroplane
001464.jpg,31,91,60,122,500,215,pottedplant
001464.jpg,61,92,87,123,500,215,pottedplant
001464.jpg,89,92,121,123,500,215,pottedplant
001464.jpg,75,28,115,93,500,215,pottedplant
001464.jpg,122,73,146,91,500,215,pottedplant
001464.jpg,120,91,150,122,500,215,pottedplant
001464.jpg,150,91,178,122,500,215,pottedplant
001464.jpg,178,87,208,107,500,215,pottedplant
001464.jpg,206,85,233,109,500,215,pottedplant
001464.jpg,232,83,261,108,500,215,pottedplant
001464.jpg,259,69,287,103,500,215,pottedplant
001464.jpg,288,58,320,104,500,215,pottedplant
001464.jpg,315,59,347,95,500,215,pottedplant
001464.jpg,342,50,376,87,500,215,pottedplant
001464.jpg,368,43,394,81,500,215,pottedplant
001464.jpg,391,37,415,72,500,215,pottedplant
001464.jpg,412,19,434,65,500,215,pottedplant
001464.jpg,335,115,358,129,500,215,pottedplant
001464.jpg,351,126,376,155,500,215,pottedplant
001464.jpg,310,108,340,135,500,215,pottedplant
001464.jpg,287,116,316,143,500,215,pottedplant
001464.jpg,263,97,298,120,500,215,pottedplant
001464.jpg,224,103,258,140,500,215,pottedplant
001464.jpg,169,98,222,141,500,215,pottedplant
001464.jpg,127,120,171,148,500,215,pottedplant
001464.jpg,70,119,125,160,500,215,pottedplant
001464.jpg,327,129,355,156,500,215,pottedplant
001464.jpg,323,150,354,186,500,215,pottedplant
001464.jpg,292,158,323,190,500,215,pottedplant
001464.jpg,269,140,295,178,500,215,pottedplant
001464.jpg,227,139,266,184,500,215,pottedplant
001464.jpg,196,140,218,153,500,215,pottedplant
001464.jpg,173,138,195,155,500,215,pottedplant
001464.jpg,211,151,229,176,500,215,pottedplant
001464.jpg,176,152,214,188,500,215,pottedplant
001464.jpg,145,147,176,188,500,215,pottedplant
001464.jpg,70,153,149,213,500,215,pottedplant
002145.jpg,125,199,272,389,340,500,cat
002145.jpg,58,60,285,500,340,500,person
000752.jpg,1,122,500,332,500,332,sofa
000752.jpg,225,118,500,319,500,332,person
000752.jpg,271,194,343,253,500,332,head
000752.jpg,353,199,392,238,500,332,hand
000752.jpg,1,119,125,332,500,332,person
000752.jpg,2,122,57,223,500,332,head
000752.jpg,94,272,123,324,500,332,hand
006323.jpg,152,148,181,169,500,333,tvmonitor
006323.jpg,179,149,198,168,500,333,tvmonitor
006445.jpg,65,156,401,459,443,480,horse
006445.jpg,174,101,299,272,443,480,person
009776.jpg,192,48,321,366,500,375,person
009776.jpg,39,123,404,357,500,375,motorbike
009776.jpg,1,107,150,237,500,375,car
000034.jpg,116,167,360,400,360,500,train
000034.jpg,141,153,333,229,360,500,train
008468.jpg,51,122,172,197,320,240,sofa
008468.jpg,217,155,314,227,320,240,chair
008468.jpg,243,128,293,169,320,240,chair
008468.jpg,224,109,242,139,320,240,chair
008468.jpg,209,105,228,133,320,240,chair
008468.jpg,150,86,183,149,320,240,pottedplant
004246.jpg,98,148,242,375,500,375,person
004246.jpg,34,4,428,299,500,375,boat
003529.jpg,1,227,371,333,500,333,diningtable
003529.jpg,94,45,334,305,500,333,person
002637.jpg,60,188,231,282,500,375,cat
002637.jpg,237,42,380,130,500,375,person
009762.jpg,321,249,364,351,500,375,bicycle
009762.jpg,193,173,205,201,500,375,person
009762.jpg,182,176,192,201,500,375,person
009762.jpg,171,171,181,202,500,375,person
009762.jpg,156,176,174,216,500,375,person
009762.jpg,210,168,224,210,500,375,person
009762.jpg,228,174,242,209,500,375,person
009762.jpg,114,181,132,211,500,375,person
009762.jpg,1,178,21,195,500,375,car
009762.jpg,37,152,153,206,500,375,bus
007997.jpg,52,85,340,374,500,375,person
007997.jpg,257,58,500,375,500,375,person
000020.jpg,33,148,371,416,375,500,car
007029.jpg,372,129,500,323,500,375,bicycle
000746.jpg,95,57,433,333,500,333,dog
006337.jpg,55,111,418,318,500,333,dog
009004.jpg,40,60,454,317,500,334,motorbike
009004.jpg,177,2,317,88,500,334,motorbike
009004.jpg,231,2,408,90,500,334,motorbike
009004.jpg,315,3,495,145,500,334,motorbike
002151.jpg,29,1,305,327,375,500,cat
004520.jpg,2,117,265,478,500,478,person
004520.jpg,369,72,500,281,500,478,person
004520.jpg,170,51,447,478,500,478,person
004520.jpg,1,25,235,299,500,478,person
000021.jpg,1,235,182,388,336,500,dog
000021.jpg,210,36,336,482,336,500,person
000021.jpg,238,37,287,104,336,500,head
000021.jpg,220,411,278,444,336,500,foot
000021.jpg,245,441,314,479,336,500,foot
000021.jpg,46,82,170,365,336,500,person
000021.jpg,133,340,154,360,336,500,foot
000021.jpg,93,84,132,142,336,500,head
000021.jpg,110,228,131,245,336,500,hand
000021.jpg,11,181,142,419,336,500,person
000021.jpg,113,245,128,268,336,500,hand
000021.jpg,50,396,102,417,336,500,foot
000021.jpg,26,372,52,405,336,500,foot
000021.jpg,66,185,109,239,336,500,head
007996.jpg,189,99,237,222,500,333,person
007996.jpg,118,187,199,267,500,333,person
007996.jpg,92,244,195,333,500,333,person
